,DT predictions,RF predictions,GB predictions,ET predictions,Ensemble of the four ,Real values
438,7.110000000000005,7.11000000000001,7.104071372192534,7.111200000000009,7.10881784304814,7.11
3755,6.07,6.070000000000004,6.082163170673087,6.068800000000001,6.072740792668274,6.07
12617,5.69,5.689700000000004,5.548553387181817,5.664600000000003,5.648213346795456,5.69
1614,5.33,5.283699999999999,5.81073980237053,5.2106,5.408759950592632,5.31
4455,7.25,7.25,7.2418480736385495,7.247400000000002,7.247312018409638,7.25
4028,4.67,4.379199999999996,5.189228630215228,4.409399999999995,4.661957157553805,5.48
4100,5.990000000000001,5.986500000000007,5.8094281901198155,5.959700000000002,5.936407047529957,5.99
9145,6.39,6.390299999999989,6.414766927078029,6.38949999999999,6.396141731769502,6.39
12503,5.990000000000001,5.984800000000007,5.8429319969863105,5.984300000000007,5.9505079992465815,5.99
13425,7.1599999999999975,7.159999999999999,7.129384401282104,7.159399999999997,7.152196100320525,7.16
467,4.03,3.9430999999999976,4.462482524686353,3.6582999999999957,4.023470631171587,4.03
5981,5.14,4.715,4.826528204195406,5.121400000000001,4.950732051048852,5.44
756,7.300000000000003,7.300099999999992,7.3308209220078,7.300599999999992,7.307880230501946,7.3
6224,5.54,5.0455000000000005,5.365177872888311,5.161199999999997,5.277969468222077,4.08
11278,6.07,6.070300000000003,5.937349957000041,6.0473,6.031237489250011,6.07
2688,6.53,6.094999999999999,5.930506079927105,5.861500000000003,6.104251519981777,5.66
1090,5.72,5.689900000000014,5.7642685689314215,5.729700000000012,5.725967142232862,5.72
14142,5.88,5.6539,5.511041025126632,5.3828000000000005,5.606935256281658,4.67
12344,7.41,7.4099999999999975,7.429155742256754,7.4099999999999975,7.414788935564187,7.41
4802,7.51,7.512599999999992,7.489276627497336,7.513199999999992,7.50626915687433,7.51
5697,0.0,0.0,0.22147881879889075,0.0,0.05536970469972269,0.0
12807,6.31,5.266099999999998,5.281622681545103,5.392599999999999,5.562580670386274,4.25
6290,6.45,6.450000000000004,6.4653041282749255,6.449200000000004,6.453626032068733,6.45
1374,5.29,5.421500000000001,5.490258590652158,5.391999999999999,5.398439647663039,5.45
13928,4.38,4.595200000000004,4.873985405838576,4.6795000000000035,4.632171351459646,4.93
1862,4.88,4.8754,5.238208980889558,4.865700000000001,4.96482724522239,4.87
9216,6.22,6.220000000000016,6.253151308958439,6.219200000000016,6.228087827239618,6.22
5375,5.58,5.211999999999997,5.680912278679443,5.264300000000002,5.434303069669861,5.56
8761,6.83,6.98880000000001,6.394832737072989,6.039200000000007,6.563208184268252,5.04
10999,4.91,5.298300000000001,5.6015726979526494,4.943800000000002,5.188418174488163,6.19
9597,7.64,5.871200000000001,5.982121029503497,5.955200000000003,6.362130257375876,6.23
8330,5.67,5.527100000000002,5.3245790822197305,5.6404999999999985,5.540544770554933,6.05
1878,7.0600000000000005,7.059999999999986,7.106521487079938,7.060199999999989,7.071680371769979,7.06
13993,4.0,4.1335000000000015,4.356194869033363,4.1583999999999985,4.162023717258341,5.4
13795,7.180000000000004,7.17999999999999,7.2217633036431845,7.1796999999999915,7.190365825910792,7.18
4229,6.5500000000000025,6.549999999999996,6.541622896589405,6.548199999999997,6.54745572414735,6.55
1119,4.73,4.690100000000005,4.78456074939791,4.733600000000003,4.73456518734948,4.71
6425,7.050000000000001,7.049999999999994,6.982201382076436,7.049199999999993,7.032850345519106,7.05
10920,7.69,7.690000000000017,7.645375042425056,7.687900000000009,7.67831876060627,7.69
11499,5.06,5.058900000000003,5.104567814936288,5.049099999999999,5.068141953734073,5.06
13063,5.89,5.459500000000002,5.323815278093148,5.4863,5.539903819523287,4.79
5809,6.1800000000000015,6.179999999999995,6.16409814495312,6.176599999999996,6.175174536238278,6.18
8793,5.12,5.139500000000001,5.31824326164829,5.1608,5.184635815412072,5.12
2186,6.85,6.850700000000012,6.8403392348813865,6.85040000000001,6.847859808720353,6.85
8201,4.1,4.896799999999997,5.1846577570988455,4.7145,4.72398943927471,4.68
14068,5.5,5.125899999999999,5.305591335830701,5.240400000000001,5.292972833957675,6.67
3508,6.05,6.052099999999996,6.15044955446975,6.0484,6.0752373886174365,6.05
10261,6.69,6.7995,6.603384731425868,6.864600000000001,6.739371182856468,6.83
11427,6.480000000000002,6.480000000000009,6.444399475273997,6.480600000000009,6.4712498688185045,6.48
1432,5.01,5.0020999999999995,5.003931278117994,5.003799999999998,5.004957819529498,5.01
4450,3.52,4.347100000000001,4.5611414162263495,4.019299999999997,4.111885354056587,4.77
10490,5.2,5.480199999999997,5.795803359010088,5.435299999999995,5.47782583975252,6.3
5613,5.67,5.4579999999999975,5.3223962761995,5.543800000000001,5.498549069049875,6.18
12401,7.65,6.252799999999999,6.004081435931529,6.356099999999998,6.565745358982881,5.42
2174,6.37,6.3779999999999974,6.351157145605594,6.377699999999999,6.369214286401398,6.38
11941,5.930000000000001,5.931900000000002,5.94289892518807,5.9293000000000005,5.933524731297019,5.93
6886,5.7,5.704599999999999,5.979839661586828,5.699899999999999,5.771084915396706,5.71
2102,6.15,6.1492999999999896,6.188438384906891,6.144199999999992,6.157984596226718,6.15
13271,6.97,6.970000000000017,6.934511884679804,6.970100000000014,6.961152971169958,6.97
6877,5.76,5.174699999999999,5.39990684431508,4.963399999999994,5.324501711078768,5.08
2656,6.9399999999999995,6.940000000000014,6.941384041131536,6.94000000000001,6.940346010282889,6.94
8008,5.54,6.083300000000003,5.981833019292663,5.945199999999997,5.8875832548231655,6.57
5261,7.8,7.799199999999989,7.748711889952618,7.796799999999991,7.786177972488149,7.8
12985,6.13,6.0551999999999975,6.007358275358873,6.093899999999998,6.071614568839717,5.65
1934,5.82,5.103899999999999,5.267283510545702,4.9447,5.283970877636426,4.39
10080,7.88,7.877299999999999,7.912882396056399,7.873300000000001,7.885870599014099,7.88
2952,7.39,7.389999999999989,7.405546968723664,7.3928999999999885,7.39461174218091,7.39
11087,7.230000000000002,7.23000000000001,7.234640159835434,7.229000000000011,7.2309100399588635,7.23
6088,6.6,6.595800000000005,6.611507059281601,6.595600000000006,6.600726764820402,6.59
10680,7.439999999999999,7.4400000000000155,7.440449494087915,7.437900000000008,7.439587373521984,7.44
12867,7.180000000000004,7.17999999999999,7.190974911804009,7.18009999999999,7.182768727950998,7.18
11642,6.14,6.13979999999999,6.145896607153039,6.1404999999999905,6.141549151788254,6.14
5960,6.78,6.779999999999983,6.793809494136779,6.779699999999983,6.7833773735341865,6.78
6576,7.13,7.129799999999997,7.1613123875012,7.132099999999995,7.138303096875298,7.13
758,6.86,6.85990000000001,6.925550339625374,6.861600000000009,6.8767625849063485,6.86
4087,6.8000000000000025,6.799999999999995,6.79997214765891,6.7995999999999945,6.7998930369147255,6.8
829,3.91,4.5232,3.7815798752745446,4.3285,4.135819968818636,3.33
8233,7.39,7.390099999999989,7.395537106550925,7.392599999999988,7.392059276637726,7.39
7677,4.21,4.219899999999996,4.387862605136533,4.175899999999998,4.248415651284132,4.21
6742,7.32,7.320000000000011,7.3253975859179405,7.320800000000011,7.32154939647949,7.32
4978,5.85,5.9909000000000034,5.79437565240627,5.995200000000008,5.90761891310157,5.98
10725,5.02,5.127899999999999,5.65767078866363,5.1918,5.249342697165907,4.76
7231,7.51,7.509999999999994,7.496337791651456,7.500099999999993,7.50410944791286,7.51
2447,4.88,4.786599999999999,4.950919726231798,5.156900000000004,4.94360493155795,5.81
11324,5.71,6.070899999999999,5.706917496114001,5.8904999999999985,5.8445793740285,6.13
9806,6.900000000000004,6.900999999999989,6.863509552382072,6.898499999999989,6.890752388095513,6.9
12399,7.13,7.129399999999997,7.079098011165671,7.129199999999998,7.1169245027914165,7.13
11904,6.2700000000000005,6.268299999999991,6.206659200108314,6.2653999999999925,6.252589800027074,6.27
7749,6.62,5.870600000000004,5.214248361125744,6.084500000000003,5.9473370902814375,7.08
6482,6.02,6.019799999999992,5.969882180450359,6.018399999999991,6.007020545112585,6.02
10219,6.790000000000001,6.791599999999997,6.8046670983886255,6.795099999999996,6.795341774597155,6.79
11264,5.68,5.596000000000001,5.730348885667907,5.546400000000003,5.6381872214169775,6.0
14208,5.0,6.3511,5.971405837072439,6.2181000000000015,5.88515145926811,4.5
8550,6.39,5.676599999999997,5.488788003906673,5.984,5.884847000976668,5.76
13085,3.5,4.875100000000001,4.718383555911636,5.549699999999998,4.660795888977908,6.0
10962,7.050000000000001,7.049999999999994,6.992893100048282,7.050999999999992,7.035973275012067,7.05
6286,5.450000000000001,5.4425,5.304892060599165,5.442199999999999,5.409898015149792,5.44
9459,7.86,7.860700000000011,7.811578523839641,7.862600000000009,7.8487196309599145,7.87
5015,6.91,6.709099999999995,6.566588109935772,6.708099999999995,6.723447027483941,6.85
1459,8.340000000000002,8.337400000000008,8.318787216231211,8.334800000000007,8.332746804057807,8.34
7111,7.620000000000002,7.620000000000004,7.6061367024806135,7.620800000000003,7.616734175620156,7.62
11965,5.8500000000000005,5.8507000000000104,5.897833388487265,5.85210000000001,5.862658347121822,5.85
13202,6.03,6.0293999999999865,5.885474504643304,6.028399999999989,5.99331862616082,6.03
5267,7.58,7.58000000000001,7.601170966982618,7.57900000000001,7.58504274174566,7.58
12054,6.7299999999999995,6.72950000000001,6.717207013048642,6.732300000000008,6.727251753262165,6.73
7682,4.61,5.7997000000000005,5.59561598585821,5.913500000000002,5.479703996464553,6.37
9808,5.34,5.2853999999999965,5.417546756519881,5.314199999999997,5.339286689129968,5.34
4093,6.22,6.220000000000016,6.263142143712197,6.191200000000014,6.2235855359280565,6.22
6518,5.67,6.113499999999998,5.452272839156282,6.1861,5.85546820978907,6.75
10296,5.12,5.1665000000000045,5.042272236150257,5.401700000000004,5.182618059037567,4.41
12571,5.48,5.480200000000008,5.418256802248194,5.477600000000004,5.464014200562051,5.48
2673,5.42,5.566899999999997,5.831876474336146,6.263699999999997,5.770619118584035,6.0
134,6.06,6.060999999999994,6.239121293193096,6.0603999999999925,6.105130323298271,6.06
9572,7.620000000000002,7.620000000000004,7.562483555010715,7.622200000000001,7.606170888752681,7.62
11095,4.86,5.175800000000001,4.995425891182603,5.477199999999998,5.127106472795651,8.33
13557,8.14,8.13929999999999,8.133765164568329,8.14009999999999,8.138291291142078,8.14
2929,6.47,6.470000000000016,6.462411213683872,6.471200000000015,6.468402803420975,6.47
9954,7.07,7.07000000000001,7.097019715899092,7.070200000000008,7.076804928974777,7.07
7391,6.610000000000005,6.61000000000001,6.629569036615924,6.614500000000009,6.616017259153987,6.61
799,6.58,6.580000000000005,6.56411923133067,6.580900000000005,6.576254807832671,6.58
8255,4.25,4.914900000000001,5.109984696415241,5.141000000000002,4.853971174103811,6.64
8661,7.56,6.156799999999999,5.904494206020052,5.8083,6.357398551505013,6.22
6158,7.180000000000004,7.17999999999999,7.208915326075314,7.18069999999999,7.187403831518824,7.18
427,7.769999999999997,7.770099999999989,7.728523907636611,7.774399999999987,7.760755976909145,7.77
9084,6.770000000000002,6.769999999999991,6.806197695097422,6.7692999999999905,6.778874423774352,6.77
6247,3.86,6.0426,5.376687903559685,5.9155,5.298696975889921,5.5
13136,6.59,6.498700000000001,6.340544309557804,6.533100000000001,6.490586077389452,6.56
10618,6.57,6.582999999999999,6.533001985494234,6.626900000000001,6.578225496373559,5.73
8067,6.47,6.470200000000016,6.56516842554362,6.465000000000015,6.492592106385913,6.47
12930,6.0,5.975599999999999,5.788128706509422,6.5550999999999995,6.079707176627355,6.69
10588,7.650000000000001,7.649999999999986,7.627655349657725,7.646899999999988,7.643638837414425,7.65
1255,5.69,5.3475,5.253417456962754,5.7078999999999995,5.499704364240689,7.5
12499,4.74,4.7565000000000035,4.794141095387188,4.716400000000003,4.7517602738467986,4.74
6842,0.0,0.0,0.0,0.0,0.0,0.0
12512,5.86,5.568500000000001,5.729118365596036,5.2669999999999995,5.606154591399009,5.29
14292,0.0,0.0,0.0,0.0,0.0,0.0
13662,6.710000000000001,6.710000000000003,6.7432373011715185,6.710100000000003,6.718334325292881,6.71
9694,6.51,6.509999999999994,6.534280069612957,6.510199999999995,6.516120017403236,6.51
9464,6.790000000000001,6.789999999999997,6.853723097425089,6.790799999999997,6.806130774356271,6.79
3131,6.78,6.779999999999983,6.778261764637891,6.780399999999983,6.779665441159465,6.78
2318,6.990000000000001,6.990000000000006,6.983534305475446,6.990300000000007,6.988458576368865,6.99
8296,5.5,6.0061,6.005173958484279,6.0299000000000005,5.88529348962107,5.97
14367,0.0,0.0,0.0,0.0,0.0,0.0
8910,7.45,7.450000000000009,7.42818016351736,7.449600000000009,7.444445040879344,7.45
3037,7.230000000000003,7.23000000000001,7.2299021474724094,7.230000000000011,7.229975536868109,7.23
11699,5.65,5.330000000000001,5.32138349549642,4.893700000000002,5.298770873874106,6.05
11945,5.420000000000001,5.4464999999999995,5.487707166667794,5.3787,5.433226791666948,5.42
8582,6.040000000000002,6.040000000000003,5.990188684036016,6.0398000000000005,6.0274971710090055,6.04
8768,4.98,4.9641000000000055,4.713906869470593,4.903200000000002,4.890301717367651,4.96
12850,6.32,6.320400000000006,6.2389030028072705,6.321300000000004,6.30015075070182,6.32
9427,5.68,5.680300000000002,5.766593558348011,5.682400000000002,5.702323389587003,5.68
13329,6.29,6.290200000000001,6.276718175648681,6.290199999999999,6.2867795439121705,6.29
5382,6.15,6.150999999999994,6.28299217803156,6.154499999999996,6.184623044507887,6.15
8441,4.27,5.007699999999998,4.877090811424912,5.161000000000001,4.828947702856228,6.38
6741,6.5500000000000025,6.549999999999996,6.548926934871227,6.549999999999996,6.549731733717806,6.55
12611,7.75,7.7495,7.732446822621982,7.746700000000003,7.7446617056554965,7.75
11763,7.21,7.2100000000000035,7.2009205061101085,7.211000000000005,7.207980126527529,7.21
8246,6.89,6.679699999999998,6.608650620660899,6.750699999999998,6.732262655165224,6.7
11854,5.079999999999999,5.050999999999997,5.285831040820806,5.075299999999995,5.1230327602051995,5.08
381,7.1599999999999975,7.159899999999999,7.118709485202927,7.157899999999997,7.149127371300731,7.16
9994,0.0,0.0,0.02748585706478974,0.0,0.006871464266197435,0.0
4246,7.490000000000001,7.490500000000006,7.515958918456813,7.492100000000005,7.497139729614206,7.49
3578,7.94,7.942300000000016,7.904189247031039,7.943800000000015,7.932572311757768,7.95
2788,4.76,4.3573999999999975,4.441511013507483,4.525199999999995,4.521027753376869,4.17
12644,7.01,7.009999999999994,7.032127868391199,7.011299999999994,7.015856967097797,7.01
0,7.63,7.629999999999996,7.626725004509808,7.629299999999997,7.629006251127451,7.63
12247,6.78,6.451600000000003,6.651498707254924,6.489600000000004,6.5931746768137325,6.09
6909,7.670000000000001,7.67019999999999,7.623697581325638,7.669799999999992,7.658424395331405,7.67
3060,4.73,4.548300000000001,4.727809906887758,4.619900000000001,4.65650247672194,4.35
13674,6.209999999999998,6.208899999999999,6.167777259495079,6.2073,6.198494314873769,6.21
11230,6.14,5.422300000000003,5.876435298825506,5.718300000000003,5.789258824706378,6.11
3617,7.080000000000004,7.080000000000008,7.0571919155145295,7.0798000000000085,7.074247978878637,7.08
10611,7.41,7.4099999999999975,7.394437889751453,7.4106999999999985,7.4062844724378625,7.41
11289,5.420000000000001,5.4173000000000044,5.317260178063416,5.405700000000001,5.390065044515856,5.42
10510,7.620000000000002,7.620000000000004,7.579088938714639,7.617900000000005,7.609247234678662,7.62
14178,3.53,4.849100000000004,5.15312952305708,5.1404000000000005,4.668157380764272,5.76
8359,5.92,5.077099999999999,5.022723298163132,4.534500000000001,5.138580824540783,5.45
5406,5.799999999999998,5.800100000000001,5.814290587857458,5.786100000000001,5.800122646964365,5.8
5792,6.610000000000005,6.6098000000000106,6.587498510101751,6.60850000000001,6.603949627525444,6.61
2314,8.49,8.487400000000008,8.339799383710039,8.48560000000001,8.450699845927515,8.49
9039,7.420000000000001,7.419999999999991,7.408986825651219,7.419899999999991,7.417221706412801,7.42
8952,7.1,7.100000000000012,7.097640693515037,7.102700000000011,7.1000851733787655,7.11
6095,6.05,6.233500000000003,6.239388415361186,6.182399999999998,6.176322103840297,6.88
2018,5.17,4.8959,5.289627045776141,4.015100000000001,4.842656761444036,6.0
3316,7.290000000000001,7.289799999999994,7.209324083759602,7.275299999999994,7.2661060209398975,7.29
11975,7.83,7.83000000000001,7.813649692554085,7.830300000000009,7.8259874231385265,7.83
5174,6.22,5.718999999999998,5.35823739337498,5.5423,5.709884348343745,6.33
12460,7.300000000000003,7.299999999999992,7.330293225361069,7.3008999999999915,7.307798306340263,7.3
11880,6.96,6.959700000000002,6.901389035089229,6.9588000000000045,6.944972258772308,6.96
4764,7.23,7.032,5.907235429492693,7.145500000000002,6.828683857373174,7.07
5082,7.72,7.720000000000018,7.699191301825925,7.721100000000018,7.715072825456491,7.72
9445,7.04,7.2456000000000005,6.751464848346385,7.119799999999997,7.039216212086596,6.58
5493,0.0,0.0,0.09278546012227037,0.0,0.023196365030567594,0.0
12232,6.5,6.5,6.511684845954414,6.4985,6.502546211488603,6.5
10065,7.19,7.190000000000015,7.198938537369176,7.188500000000008,7.1918596343423,7.19
13844,3.86,4.104699999999999,3.970894394715995,4.130499999999999,4.016523598678998,3.67
4139,5.84,5.710100000000007,5.8612692615476085,5.741600000000005,5.788242315386905,5.87
12604,7.080000000000004,7.080000000000008,7.110321570358599,7.081600000000009,7.087980392589655,7.08
14394,5.33,4.7454,4.69089599580371,4.721200000000001,4.871873998950928,7.0
11176,7.83,7.8301000000000105,7.811183207566777,7.831000000000008,7.825570801891699,7.83
3717,7.790000000000002,7.792699999999991,7.777859378311214,7.791199999999995,7.787939844577799,7.79
10110,5.5,5.511000000000001,5.681583530683693,5.7584,5.612745882670923,6.17
11204,5.77,5.768799999999992,5.640162474987135,5.763999999999994,5.73574061874678,5.76
216,6.710000000000001,6.710000000000003,6.782570053098718,6.709300000000002,6.727967513274681,6.71
11377,4.88,4.7905000000000015,4.775006407310613,4.687300000000004,4.783201601827654,4.97
8115,7.69,7.690000000000017,7.662656359115644,7.690000000000017,7.68316408977892,7.69
12857,8.12,8.119900000000003,8.018913010524555,8.118300000000005,8.09427825263114,8.12
4894,5.75,5.712000000000001,5.684659009483778,5.6175999999999995,5.691064752370944,7.2
6351,6.7,6.700000000000005,6.647461161558343,6.700500000000005,6.686990290389589,6.7
866,6.95,6.950000000000006,6.922183168720663,6.952500000000008,6.9436707921801695,6.95
9033,7.14,7.139999999999989,7.1226343364999956,7.13959999999999,7.135558584124994,7.14
43,8.32,8.322700000000012,8.2869308958715,8.327100000000009,8.31418272396788,8.32
17,8.18,8.179799999999986,8.152330241017829,8.194099999999993,8.176557560254452,8.18
5379,6.26,6.151599999999998,5.902008457788972,6.336300000000005,6.162477114447244,5.89
8807,6.08,6.083000000000002,6.081041364398017,6.064800000000003,6.077210341099505,6.08
1883,7.420000000000001,7.419999999999991,7.402619855977869,7.419799999999992,7.415604963994463,7.42
6925,7.45,7.450000000000009,7.449930352439489,7.450200000000009,7.4500325881098775,7.45
14253,5.0,4.507299999999997,4.491516296749462,4.5836999999999986,4.645629074187365,6.08
13542,5.67,5.714800000000008,5.381988004839574,5.655200000000005,5.605497001209897,5.72
12082,5.89,5.89049999999999,5.766357380692483,5.892999999999989,5.859964345173116,5.89
5376,5.86,5.860100000000009,5.889994050618706,5.8481000000000085,5.8645485126546815,5.86
7113,6.08,5.809200000000003,5.981436511640798,5.872400000000006,5.9357591279102015,5.77
3996,5.759999999999999,5.759799999999995,5.637667298936674,5.749099999999994,5.726641824734165,5.76
13883,3.47,4.266500000000002,4.759936446329248,3.8709000000000033,4.091834111582314,4.76
12854,7.769999999999997,7.770299999999988,7.728514514094997,7.778999999999989,7.7619536285237425,7.77
10451,6.240000000000001,6.239900000000007,6.2763927989742525,6.237400000000007,6.248423199743567,6.24
13056,6.85,6.850700000000013,6.816952246346807,6.850600000000011,6.842063061586708,6.85
13830,4.38,5.110200000000001,5.428086164908523,5.0005999999999995,4.979721541227131,4.65
12179,7.93,7.934099999999997,7.918046577900414,7.935899999999999,7.929511644475103,7.94
8035,7.75,7.7499,7.712097276698582,7.749300000000001,7.740324319174646,7.75
8171,3.75,5.222899999999999,5.035522994073691,4.6359999999999975,4.6611057485184215,6.5
7377,6.870000000000003,6.870000000000004,6.913588082212918,6.870500000000003,6.881022020553232,6.87
8887,6.25,6.2486000000000015,6.275209736729559,6.246500000000001,6.2550774341823905,6.25
5872,5.74,5.732600000000008,5.634780173281278,5.702200000000006,5.7023950433203225,5.73
13468,5.58,5.675700000000001,5.6486035616907335,5.696500000000001,5.650200890422684,5.58
12147,5.58,6.2593,5.727839353435289,6.277699999999995,5.961209838358821,8.0
3305,4.81,4.814800000000002,4.975932857343305,5.199300000000001,4.950008214335827,4.81
259,5.61,5.8706,5.68487404176942,5.995000000000001,5.790118510442355,5.48
9985,0.0,0.0,0.06760069122887863,0.0,0.016900172807219657,0.0
443,7.38,7.379999999999996,7.339590964879244,7.380099999999996,7.369922741219809,7.38
8879,5.56,5.5665999999999976,5.627623055764989,5.554499999999998,5.577180763941246,5.56
3941,6.680000000000004,6.681099999999995,6.676160028323198,6.679799999999992,6.679265007080798,6.68
3669,6.57,6.571500000000007,6.610711500042324,6.573700000000006,6.5814778750105845,6.57
532,5.71,5.7084999999999955,5.527706935722567,5.710099999999999,5.66407673393064,5.71
7142,8.11,8.10600000000001,8.07475971326823,8.10370000000001,8.098614928317062,8.1
12504,4.42,5.850400000000002,5.803009466405353,5.511200000000001,5.396152366601339,4.75
5250,7.300000000000003,7.299999999999992,7.331348948238367,7.299599999999993,7.307737237059589,7.3
6959,7.310000000000001,7.309999999999985,7.342718551202442,7.308599999999985,7.317829637800603,7.31
14033,4.43,5.043400000000001,5.106936830639813,4.950099999999999,4.882609207659954,4.86
14010,5.0,5.624300000000001,4.543524482743384,5.270599999999999,5.109606120685846,3.0
13368,7.14,7.139999999999989,7.1585656911058315,7.141999999999989,7.145141422776453,7.14
13887,3.63,3.7685999999999984,3.914641006725904,4.565899999999997,3.969785251681475,5.0
430,7.53,7.531099999999984,7.484243727080518,7.5271999999999855,7.518135931770122,7.53
5948,6.94,6.938600000000008,6.938457335382456,6.938100000000011,6.9387893338456195,6.94
4643,3.21,3.1223000000000014,4.535670431172675,3.2351,3.525767607793169,3.13
2328,6.810000000000001,6.81039999999999,6.826342386578894,6.809999999999989,6.814185596644718,6.81
8963,5.62,5.560800000000006,5.455156220338665,5.507700000000001,5.5359140550846675,5.6
8686,7.34,7.064600000000001,6.71584238120803,7.070599999999996,7.047760595302007,6.75
577,4.1,5.619000000000001,5.490442842592273,5.556200000000002,5.19141071064807,4.55
13623,6.710000000000001,6.709800000000002,6.773606013513135,6.713800000000001,6.726801503378285,6.71
10812,6.2700000000000005,6.270499999999991,6.275875018654735,6.270199999999989,6.271643754663678,6.27
684,7.039999999999999,7.0399999999999965,6.965902692047721,7.037999999999995,7.020975673011927,7.04
5434,8.21,8.21010000000001,8.164399660683541,8.20940000000001,8.198474915170891,8.21
4921,6.05,5.4922999999999975,5.671076022093831,5.6526999999999985,5.716519005523457,5.27
8900,7.400000000000004,7.399999999999986,7.393967830332299,7.400399999999988,7.398591957583069,7.4
1698,5.7,5.706799999999996,5.5752324625443235,5.6579,5.659983115636081,5.71
761,7.169999999999998,7.169999999999992,7.215767504920881,7.171399999999993,7.181791876230216,7.17
9412,7.07,7.07000000000001,7.021014130234253,7.069300000000007,7.057578532558567,7.07
796,6.92,6.9576,6.674643939326408,6.912600000000003,6.8662109848316035,6.92
11912,5.43,5.1796999999999995,5.416537046156238,5.2978000000000005,5.3310092615390605,4.05
3592,6.09,6.2038,6.456360268421656,6.199299999999998,6.237365067105413,5.93
3785,6.7299999999999995,6.730000000000009,6.714555833937753,6.729700000000009,6.726063958484442,6.73
6459,7.730000000000002,7.728100000000012,7.709402451212646,7.726600000000014,7.723525612803169,7.73
12509,6.3400000000000025,6.339999999999998,6.380411656776622,6.340099999999998,6.350127914194156,6.34
6580,6.230000000000002,6.230000000000009,6.248244580635253,6.22950000000001,6.234436145158819,6.23
12073,7.17,6.9261,6.620802259995376,7.0089,6.931450564998844,6.86
11860,6.49,6.237899999999997,6.144663254488467,6.1545000000000005,6.256765813622117,5.66
2546,7.370000000000002,7.369900000000004,7.35552312103925,7.370400000000003,7.366455780259815,7.37
1941,6.45,6.450000000000004,6.49592365271785,6.450700000000003,6.461655913179465,6.45
6684,6.13,6.613199999999998,6.52538966805415,6.746399999999999,6.503747417013536,6.83
11305,6.63,6.629999999999996,6.638384459658728,6.629699999999997,6.63202111491468,6.63
13009,7.27,7.260499999999994,7.226183107286287,7.258799999999995,7.253870776821568,7.26
6621,4.87,5.124500000000003,5.424832355674455,5.1748,5.148533088918614,5.07
5225,6.35,6.0078999999999985,5.643760853540049,6.052600000000001,6.013565213385012,6.2
3068,0.0,0.0,0.0,0.0,0.0,0.0
10602,7.840000000000002,7.840400000000005,7.811183207566777,7.834100000000007,7.8314208018916975,7.84
10157,6.5500000000000025,6.549999999999996,6.610918998700676,6.552099999999995,6.565754749675167,6.55
1654,6.82,6.820000000000008,6.846220882084498,6.820100000000008,6.826580220521128,6.82
6730,5.5,5.0955999999999975,5.558336613454966,5.693399999999998,5.46183415336374,5.71
10786,6.39,6.38979999999999,6.392212891879307,6.390399999999991,6.390603222969823,6.39
10955,6.83,6.080000000000002,5.636063856022792,6.462500000000003,6.252140964005699,6.43
591,7.38,7.379999999999996,7.31098997127922,7.380799999999996,7.362947492819804,7.38
13124,7.02,7.01999999999999,7.048697395565096,7.0216999999999885,7.027599348891268,7.02
13684,6.670000000000001,6.669899999999995,6.658610655867369,6.670099999999994,6.6671526639668395,6.67
3601,7.540000000000003,7.539899999999994,7.467914125594842,7.540399999999994,7.522053531398709,7.54
1041,7.39,7.389999999999989,7.411713982928214,7.390599999999989,7.395578495732048,7.39
4721,6.26,6.260599999999994,6.345964875977151,6.259399999999994,6.281491218994285,6.26
7976,6.369999999999999,6.370100000000003,6.4018418584249455,6.368600000000003,6.377635464606238,6.37
2517,7.430000000000004,7.429799999999988,7.391927541797469,7.428699999999989,7.420106885449362,7.43
2221,5.930000000000001,5.929899999999998,5.887493158617101,5.889799999999999,5.909298289654275,5.93
13345,4.85,4.709,5.379815258448479,4.7148,4.91340381461212,4.75
9497,7.8,7.79999999999999,7.756424105139442,7.8001999999999905,7.789156026284855,7.8
4057,6.919999999999999,6.9196999999999935,6.933160786647704,6.919499999999994,6.9230901966619225,6.92
5537,8.21,8.21020000000001,8.188388582365278,8.21060000000001,8.204797145591325,8.21
7046,6.8000000000000025,6.799999999999995,6.828163575236857,6.800299999999994,6.807115893809212,6.8
4156,6.86,6.86000000000001,6.893006780167182,6.86300000000001,6.8690016950418,6.86
9234,4.8,4.7981000000000025,4.718350669368081,4.762900000000003,4.7698376673420215,4.8
6407,4.98,4.723700000000001,4.4647861317064566,4.6601000000000035,4.707146532926616,4.79
11682,7.1,7.100000000000012,7.071166859278891,7.10080000000001,7.092991714819728,7.1
960,8.43,8.429899999999993,8.40727570170839,8.430400000000006,8.424393925427097,8.43
7760,6.26,6.0505,5.799868987220182,5.977299999999999,6.021917246805046,6.33
11061,7.19,7.189900000000014,7.202383578765557,7.189500000000013,7.192945894691396,7.19
4184,7.7,7.7036000000000096,7.704379124698672,7.707200000000007,7.703794781174672,7.7
8141,6.6,6.600000000000012,6.6074317566264895,6.602900000000011,6.602582939156628,6.6
883,6.049999999999998,6.0499,5.972355373246442,6.046,6.02956384331161,6.05
5614,6.03,6.027399999999988,5.934458332242101,6.007899999999993,5.99993958306052,6.02
8509,6.3400000000000025,6.339999999999998,6.371122393388757,6.340099999999999,6.347805598347189,6.34
11897,7.01,7.009999999999994,6.985082760661905,7.010699999999995,7.003945690165473,7.01
7844,7.3600000000000065,7.359800000000011,7.374726760245803,7.359700000000011,7.363556690061458,7.36
